Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.31E+03,2.31E+03,0,0,0,0
SPX US 2/17/2017 C2200 Index,2200,1.07E+02,1.16E+02,0,0,42,42
SPX US 2/17/2017 P2200 Index,2200,3.00E-01,8.00E-01,1,0,54,133
SPX US 2/17/2017 C2205 Index,2205,1.03E+02,1.11E+02,0,0,42,42
SPX US 2/17/2017 P2205 Index,2205,1.50E-01,8.50E-01,1,0,133,192
SPX US 2/17/2017 C2210 Index,2210,9.69E+01,1.06E+02,0,0,42,42
SPX US 2/17/2017 P2210 Index,2210,2.00E-01,9.00E-01,1,0,133,192
SPX US 2/17/2017 C2215 Index,2215,9.22E+01,1.01E+02,0,0,42,42
SPX US 2/17/2017 P2215 Index,2215,2.00E-01,6.00E-01,1,0,133,1
SPX US 2/17/2017 C2220 Index,2220,87,9.57E+01,0,0,42,42
SPX US 2/17/2017 P2220 Index,2220,3.00E-01,9.50E-01,1,0,133,59
SPX US 2/17/2017 C2225 Index,2225,8.23E+01,9.07E+01,0,0,42,42
SPX US 2/17/2017 P2225 Index,2225,3.00E-01,1,1,0,133,192
SPX US 2/17/2017 C2230 Index,2230,7.73E+01,8.58E+01,0,0,42,42
SPX US 2/17/2017 P2230 Index,2230,4.00E-01,7.50E-01,1,0,133,2
SPX US 2/17/2017 C2235 Index,2235,7.24E+01,8.08E+01,0,0,42,42
SPX US 2/17/2017 P2235 Index,2235,4.00E-01,1.05E+00,1,0,133,15
SPX US 2/17/2017 C2240 Index,2240,6.74E+01,7.59E+01,0,0,42,42
SPX US 2/17/2017 P2240 Index,2240,5.00E-01,1.15E+00,1,0,177,59
SPX US 2/17/2017 C2245 Index,2245,6.21E+01,7.09E+01,0,0,42,42
SPX US 2/17/2017 P2245 Index,2245,6.00E-01,1.20E+00,1,0,177,15
SPX US 2/17/2017 C2250 Index,2250,5.73E+01,66,0,0,42,42
SPX US 2/17/2017 P2250 Index,2250,6.50E-01,1,1,0,177,20
SPX US 2/17/2017 C2255 Index,2255,5.26E+01,61,0,0,42,42
SPX US 2/17/2017 P2255 Index,2255,7.50E-01,1.35E+00,1,0,177,15
SPX US 2/17/2017 C2260 Index,2260,4.78E+01,5.56E+01,0,0,42,42
SPX US 2/17/2017 P2260 Index,2260,8.50E-01,1.50E+00,1,0,45,15
SPX US 2/17/2017 C2265 Index,2265,4.26E+01,5.08E+01,0,0,42,42
SPX US 2/17/2017 P2265 Index,2265,9.50E-01,1.65E+00,1,0,177,59
SPX US 2/17/2017 C2270 Index,2270,3.81E+01,4.62E+01,0,0,42,42
SPX US 2/17/2017 P2270 Index,2270,1.10E+00,1.85E+00,1,0,177,192
SPX US 2/17/2017 C2275 Index,2275,3.33E+01,3.96E+01,0,0,42,42
SPX US 2/17/2017 P2275 Index,2275,1.35E+00,1.80E+00,1,0,54,5
SPX US 2/17/2017 C2280 Index,2280,2.86E+01,3.66E+01,0,0,42,42
SPX US 2/17/2017 P2280 Index,2280,1.60E+00,2.30E+00,1,0,176,46
SPX US 2/17/2017 C2285 Index,2285,2.37E+01,31,0,0,42,42
SPX US 2/17/2017 P2285 Index,2285,1.95E+00,2.85E+00,1,0,133,15
SPX US 2/17/2017 C2290 Index,2290,1.94E+01,2.74E+01,0,0,42,42
SPX US 2/17/2017 P2290 Index,2290,2.60E+00,3.60E+00,1,0,133,191
SPX US 2/17/2017 C2295 Index,2295,1.89E+01,21,0,0,15,21
SPX US 2/17/2017 P2295 Index,2295,3.30E+00,4.50E+00,1,0,148,58
SPX US 2/17/2017 C2300 Index,2300,1.49E+01,1.65E+01,0,0,21,4
SPX US 2/17/2017 P2300 Index,2300,4.60E+00,5.10E+00,1,0,2,10
