Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.27E+03,2.28E+03,0,0,0,0
SPX US 2/17/2017 C2000 Index,2000,2.72E+02,2.76E+02,0,0,10,50
SPX US 2/17/2017 P2000 Index,2000,1.20E+00,1.65E+00,1,0,54,931
SPX US 2/17/2017 C2005 Index,2005,2.67E+02,2.71E+02,0,0,10,50
SPX US 2/17/2017 P2005 Index,2005,1.25E+00,1.70E+00,1,0,10,926
SPX US 2/17/2017 C2010 Index,2010,2.62E+02,2.66E+02,0,0,10,50
SPX US 2/17/2017 P2010 Index,2010,1.25E+00,1.75E+00,1,0,10,932
SPX US 2/17/2017 C2015 Index,2015,2.57E+02,2.61E+02,0,0,10,50
SPX US 2/17/2017 P2015 Index,2015,1.30E+00,1.80E+00,1,0,10,957
SPX US 2/17/2017 C2020 Index,2020,2.52E+02,2.56E+02,0,0,10,50
SPX US 2/17/2017 P2020 Index,2020,1.35E+00,1.85E+00,1,0,54,940
SPX US 2/17/2017 C2025 Index,2025,2.47E+02,2.51E+02,0,0,10,50
SPX US 2/17/2017 P2025 Index,2025,1.40E+00,1.90E+00,1,0,10,54
SPX US 2/17/2017 C2030 Index,2030,2.43E+02,2.46E+02,0,0,51,50
SPX US 2/17/2017 P2030 Index,2030,1.45E+00,1.95E+00,1,0,54,54
SPX US 2/17/2017 C2035 Index,2035,2.38E+02,2.41E+02,0,0,51,50
SPX US 2/17/2017 P2035 Index,2035,1.50E+00,2.05E+00,1,0,54,890
SPX US 2/17/2017 C2040 Index,2040,2.33E+02,2.37E+02,0,0,51,50
SPX US 2/17/2017 P2040 Index,2040,1.55E+00,2.10E+00,1,0,54,882
SPX US 2/17/2017 C2045 Index,2045,2.28E+02,2.32E+02,0,0,51,50
SPX US 2/17/2017 P2045 Index,2045,1.60E+00,2.15E+00,1,0,54,851
SPX US 2/17/2017 C2050 Index,2050,2.23E+02,2.27E+02,0,0,51,50
SPX US 2/17/2017 P2050 Index,2050,1.75E+00,2.25E+00,1,0,730,865
SPX US 2/17/2017 C2055 Index,2055,2.18E+02,2.22E+02,0,0,51,50
SPX US 2/17/2017 P2055 Index,2055,1.75E+00,2.35E+00,1,0,54,980
SPX US 2/17/2017 C2060 Index,2060,2.13E+02,2.17E+02,0,0,51,50
SPX US 2/17/2017 P2060 Index,2060,1.80E+00,2.40E+00,1,0,904,895
SPX US 2/17/2017 C2065 Index,2065,208,2.12E+02,0,0,51,50
SPX US 2/17/2017 P2065 Index,2065,1.95E+00,2.50E+00,1,0,796,846
SPX US 2/17/2017 C2070 Index,2070,2.03E+02,207,0,0,51,50
SPX US 2/17/2017 P2070 Index,2070,2.05E+00,2.55E+00,1,0,658,843
SPX US 2/17/2017 C2075 Index,2075,1.98E+02,2.02E+02,0,0,51,50
SPX US 2/17/2017 P2075 Index,2075,2.05E+00,2.65E+00,1,0,882,814
SPX US 2/17/2017 C2080 Index,2080,1.93E+02,1.97E+02,0,0,51,50
SPX US 2/17/2017 P2080 Index,2080,2.25E+00,2.75E+00,1,0,618,820
SPX US 2/17/2017 C2085 Index,2085,1.89E+02,1.92E+02,0,0,51,50
SPX US 2/17/2017 P2085 Index,2085,2.35E+00,2.85E+00,1,0,599,809
SPX US 2/17/2017 C2090 Index,2090,1.84E+02,1.87E+02,0,0,51,50
SPX US 2/17/2017 P2090 Index,2090,2.45E+00,3,1,0,54,876
SPX US 2/17/2017 C2095 Index,2095,1.79E+02,1.83E+02,0,0,51,50
SPX US 2/17/2017 P2095 Index,2095,2.50E+00,3.10E+00,1,0,54,811
SPX US 2/17/2017 C2100 Index,2100,1.74E+02,1.78E+02,0,0,51,50
SPX US 2/17/2017 P2100 Index,2100,2.60E+00,3.30E+00,1,0,829,1044
SPX US 2/17/2017 C2105 Index,2105,169,1.73E+02,0,0,51,50
SPX US 2/17/2017 P2105 Index,2105,2.70E+00,3.40E+00,1,0,816,1021
SPX US 2/17/2017 C2110 Index,2110,1.64E+02,1.68E+02,0,0,51,50
SPX US 2/17/2017 P2110 Index,2110,2.85E+00,3.50E+00,1,0,814,748
SPX US 2/17/2017 C2115 Index,2115,1.59E+02,163,0,0,51,50
SPX US 2/17/2017 P2115 Index,2115,3,3.70E+00,1,0,736,1023
SPX US 2/17/2017 C2120 Index,2120,1.55E+02,1.58E+02,0,0,51,50
SPX US 2/17/2017 P2120 Index,2120,3.10E+00,3.80E+00,1,0,972,752
SPX US 2/17/2017 C2125 Index,2125,1.50E+02,1.53E+02,0,0,51,50
SPX US 2/17/2017 P2125 Index,2125,3.40E+00,4,1,0,54,767
SPX US 2/17/2017 C2130 Index,2130,1.45E+02,1.49E+02,0,0,51,50
