Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.32E+03,2.33E+03,0,0,0,0
SPX US 2/17/2017 C2200 Index,2200,1.20E+02,1.31E+02,0,0,42,1
SPX US 2/17/2017 P2200 Index,2200,1.50E-01,4.50E-01,1,0,80,10
SPX US 2/17/2017 C2205 Index,2205,1.15E+02,1.27E+02,0,0,42,1
SPX US 2/17/2017 C2210 Index,2210,1.12E+02,119,0,0,42,1
SPX US 2/17/2017 P2210 Index,2210,1.50E-01,5.00E-01,1,0,56,10
SPX US 2/17/2017 C2215 Index,2215,1.07E+02,1.15E+02,0,0,42,42
SPX US 2/17/2017 P2215 Index,2215,1.00E-01,6.50E-01,1,0,55,198
SPX US 2/17/2017 C2220 Index,2220,101,1.09E+02,0,0,42,42
SPX US 2/17/2017 P2220 Index,2220,1.50E-01,7.00E-01,1,0,55,198
SPX US 2/17/2017 C2225 Index,2225,9.66E+01,1.05E+02,0,0,42,42
SPX US 2/17/2017 P2225 Index,2225,1.50E-01,5.50E-01,1,0,54,54
SPX US 2/17/2017 C2230 Index,2230,91,9.91E+01,0,0,42,42
SPX US 2/17/2017 P2230 Index,2230,2.00E-01,7.00E-01,1,0,54,197
SPX US 2/17/2017 C2235 Index,2235,8.67E+01,9.47E+01,0,0,42,42
SPX US 2/17/2017 P2235 Index,2235,2.00E-01,7.50E-01,1,0,54,197
SPX US 2/17/2017 C2240 Index,2240,8.11E+01,8.95E+01,0,0,42,42
SPX US 2/17/2017 P2240 Index,2240,2.00E-01,7.50E-01,1,0,54,197
SPX US 2/17/2017 C2245 Index,2245,7.66E+01,8.47E+01,0,0,42,42
SPX US 2/17/2017 P2245 Index,2245,2.50E-01,8.00E-01,1,0,54,197
SPX US 2/17/2017 C2250 Index,2250,72,7.98E+01,0,0,42,42
SPX US 2/17/2017 P2250 Index,2250,2.50E-01,8.00E-01,1,0,54,197
SPX US 2/17/2017 C2255 Index,2255,67,7.47E+01,0,0,42,42
SPX US 2/17/2017 P2255 Index,2255,3.00E-01,8.00E-01,1,0,54,54
SPX US 2/17/2017 C2260 Index,2260,6.16E+01,6.98E+01,0,0,42,42
SPX US 2/17/2017 P2260 Index,2260,3.00E-01,8.50E-01,1,0,54,54
SPX US 2/17/2017 C2265 Index,2265,5.71E+01,6.45E+01,0,0,42,42
SPX US 2/17/2017 P2265 Index,2265,3.50E-01,8.00E-01,1,0,54,54
SPX US 2/17/2017 C2270 Index,2270,5.17E+01,5.93E+01,0,0,42,42
SPX US 2/17/2017 P2270 Index,2270,6.00E-01,7.00E-01,1,0,45,4
SPX US 2/17/2017 C2275 Index,2275,47,5.49E+01,0,0,42,42
SPX US 2/17/2017 P2275 Index,2275,4.50E-01,1.05E+00,1,0,54,197
SPX US 2/17/2017 C2280 Index,2280,45,4.95E+01,0,0,42,42
SPX US 2/17/2017 P2280 Index,2280,5.00E-01,1.15E+00,1,0,54,197
SPX US 2/17/2017 C2285 Index,2285,3.71E+01,4.54E+01,0,0,42,42
SPX US 2/17/2017 P2285 Index,2285,6.00E-01,1.20E+00,1,0,54,187
SPX US 2/17/2017 C2290 Index,2290,3.25E+01,4.04E+01,0,0,42,43
SPX US 2/17/2017 P2290 Index,2290,7.00E-01,1.35E+00,1,0,54,187
SPX US 2/17/2017 C2295 Index,2295,28,3.57E+01,0,0,42,42
SPX US 2/17/2017 P2295 Index,2295,1,1.40E+00,1,0,45,46
SPX US 2/17/2017 C2300 Index,2300,2.42E+01,3.08E+01,0,0,55,57
SPX US 2/17/2017 P2300 Index,2300,1.20E+00,1.90E+00,1,0,46,197
