Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.28E+03,2.28E+03,0,0,0,0
SPX US 2/17/2017 C2200 Index,2200,7.72E+01,80,0,0,58,58
SPX US 2/17/2017 P2200 Index,2200,4.10E+00,4.70E+00,1,0,46,662
SPX US 2/17/2017 C2205 Index,2205,7.25E+01,7.51E+01,0,0,57,57
SPX US 2/17/2017 P2205 Index,2205,4.30E+00,5,1,0,428,627
SPX US 2/17/2017 C2210 Index,2210,68,7.05E+01,0,0,58,55
SPX US 2/17/2017 P2210 Index,2210,4.60E+00,5.40E+00,1,0,477,624
SPX US 2/17/2017 C2215 Index,2215,6.35E+01,6.61E+01,0,0,58,57
SPX US 2/17/2017 P2215 Index,2215,5.10E+00,5.80E+00,1,0,320,598
SPX US 2/17/2017 C2220 Index,2220,59,6.15E+01,0,0,58,57
SPX US 2/17/2017 P2220 Index,2220,5.40E+00,6.20E+00,1,0,391,454
SPX US 2/17/2017 C2225 Index,2225,5.45E+01,5.69E+01,0,0,58,57
SPX US 2/17/2017 P2225 Index,2225,5.90E+00,6.70E+00,1,0,336,461
SPX US 2/17/2017 C2230 Index,2230,4.99E+01,5.24E+01,0,0,58,57
SPX US 2/17/2017 P2230 Index,2230,6.50E+00,7.30E+00,1,0,562,422
SPX US 2/17/2017 C2235 Index,2235,4.58E+01,4.81E+01,0,0,56,57
SPX US 2/17/2017 P2235 Index,2235,7.10E+00,8,1,0,501,492
SPX US 2/17/2017 C2240 Index,2240,4.16E+01,4.36E+01,0,0,51,57
SPX US 2/17/2017 P2240 Index,2240,7.80E+00,8.70E+00,1,0,451,496
SPX US 2/17/2017 C2245 Index,2245,3.75E+01,3.94E+01,0,0,50,57
SPX US 2/17/2017 P2245 Index,2245,8.70E+00,9.60E+00,1,0,369,508
SPX US 2/17/2017 C2250 Index,2250,3.35E+01,3.53E+01,0,0,49,57
SPX US 2/17/2017 P2250 Index,2250,9.60E+00,1.03E+01,1,0,397,337
SPX US 2/17/2017 C2255 Index,2255,2.96E+01,3.13E+01,0,0,58,56
SPX US 2/17/2017 P2255 Index,2255,1.06E+01,1.16E+01,1,0,505,365
SPX US 2/17/2017 C2260 Index,2260,2.59E+01,2.74E+01,0,0,57,55
SPX US 2/17/2017 P2260 Index,2260,1.18E+01,1.28E+01,1,0,332,342
SPX US 2/17/2017 C2265 Index,2265,2.23E+01,2.36E+01,0,0,172,61
SPX US 2/17/2017 P2265 Index,2265,1.32E+01,1.43E+01,1,0,317,347
SPX US 2/17/2017 C2270 Index,2270,19,2.03E+01,0,0,271,61
SPX US 2/17/2017 P2270 Index,2270,1.48E+01,1.59E+01,1,0,154,348
SPX US 2/17/2017 C2275 Index,2275,1.59E+01,17,0,0,271,53
SPX US 2/17/2017 P2275 Index,2275,1.65E+01,1.78E+01,1,0,172,274
SPX US 2/17/2017 C2280 Index,2280,1.31E+01,1.42E+01,0,0,271,60
SPX US 2/17/2017 P2280 Index,2280,1.87E+01,2.01E+01,1,0,171,273
SPX US 2/17/2017 C2285 Index,2285,1.06E+01,1.17E+01,0,0,348,350
SPX US 2/17/2017 P2285 Index,2285,21,2.25E+01,1,0,52,58
SPX US 2/17/2017 C2290 Index,2290,8.50E+00,9.40E+00,0,0,498,60
SPX US 2/17/2017 P2290 Index,2290,2.38E+01,2.54E+01,1,0,50,58
SPX US 2/17/2017 C2295 Index,2295,6.60E+00,7.50E+00,0,0,401,505
SPX US 2/17/2017 P2295 Index,2295,2.68E+01,2.86E+01,1,0,51,58
SPX US 2/17/2017 C2300 Index,2300,5,5.90E+00,0,0,669,535
SPX US 2/17/2017 P2300 Index,2300,3.01E+01,3.22E+01,1,0,53,58
